rocket_length_cm,rocket_diameter_cm,total_mass_g,thrust_N,burn_time_s,wind_speed_mps,angle_of_launch_deg,center_of_mass_cm,center_of_pressure_cm,stable,motor_type_A,motor_type_B,motor_type_C,motor_type_D,motor_type_E
89.76,8.1,1390.98,13.98,4.9,3.36,43.56,55.59,41.27,0,0,0,1,0,0
99.5,7.04,1427.52,4.97,3.43,8.48,79.07,54.65,53.86,0,1,0,0,0,0
102.93,4.14,234.92,6.82,1.48,3.91,86.13,39.14,80.86,1,0,1,0,0,0
97.51,4.26,1683.77,9.08,0.62,8.99,36.13,36.93,65.29,1,0,1,0,0,0
40.41,8.22,1483.96,59.0,2.45,2.4,51.23,23.62,27.76,1,0,0,0,0,1
62.5,9.03,899.01,14.68,1.7,3.35,41.61,40.89,49.62,1,0,0,1,0,0
56.33,5.31,1348.66,44.49,2.21,5.29,49.3,37.6,39.11,1,0,0,0,0,1
34.88,9.28,230.22,44.7,4.95,6.85,63.13,17.62,22.43,1,0,0,0,0,1
41.92,3.62,606.04,13.99,4.92,9.47,80.24,16.41,25.81,1,0,0,1,0,0
90.98,6.51,734.27,40.11,2.33,1.51,35.55,31.03,49.08,1,0,0,0,0,1
73.16,8.05,338.74,2.08,3.71,4.28,81.4,27.88,52.99,1,1,0,0,0,0
53.5,6.43,1899.01,71.24,1.57,7.95,89.52,24.59,39.31,1,0,0,0,0,1
62.39,6.68,1006.18,9.38,3.75,2.14,73.12,23.92,36.17,1,0,1,0,0,0
49.49,3.07,1861.61,9.56,4.57,8.92,44.69,21.67,24.42,1,0,1,0,0,0
112.4,5.51,862.43,79.81,4.61,4.69,54.38,56.01,70.86,1,0,0,0,0,1
47.15,8.74,210.24,5.45,4.25,0.93,80.0,17.72,36.52,1,0,1,0,0,0
116.99,7.82,1292.18,13.35,1.5,7.21,66.53,46.25,55.84,1,0,0,1,0,0
80.38,2.73,650.95,22.29,0.56,2.61,49.36,34.42,48.37,1,0,0,0,1,0
71.5,6.19,425.24,2.18,0.92,2.56,31.65,44.47,43.6,0,1,0,0,0,0
45.08,8.24,746.15,49.51,1.04,9.64,85.99,15.72,18.08,1,0,0,0,0,1
116.56,9.65,1797.18,38.7,1.73,9.13,39.01,39.67,52.66,1,0,0,0,1,0
82.33,3.17,1829.8,12.33,0.55,7.69,45.31,33.35,58.69,1,0,0,1,0,0
107.33,5.39,1146.12,4.56,2.51,6.41,48.85,62.7,82.32,1,1,0,0,0,0
51.73,6.36,386.61,9.26,3.41,5.58,30.33,26.27,36.92,1,0,1,0,0,0
41.29,2.56,1404.71,13.25,4.9,1.82,47.92,15.26,17.4,1,0,0,1,0,0
77.66,2.58,1506.01,70.25,2.87,7.19,43.19,33.3,56.44,1,0,0,0,0,1
40.24,9.37,230.41,44.08,0.67,1.3,54.62,15.35,20.48,1,0,0,0,0,1
113.47,3.94,891.38,9.62,3.15,1.41,84.17,46.71,84.54,1,0,1,0,0,0
116.44,4.7,776.7,12.94,4.43,1.76,86.2,71.11,72.02,0,0,0,1,0,0
115.86,3.99,1045.18,72.05,4.09,2.97,78.38,76.47,91.25,1,0,0,0,0,1
38.98,6.18,206.99,42.29,3.15,9.54,89.69,19.73,26.49,1,0,0,0,0,1
70.56,5.31,1192.79,37.96,4.9,0.91,70.07,39.25,45.81,1,0,0,0,1,0
65.37,9.57,599.1,25.17,2.54,1.81,88.03,27.54,51.55,1,0,0,0,1,0
104.38,8.27,1163.22,6.23,3.07,7.08,80.1,44.74,75.09,1,0,1,0,0,0
55.29,3.02,563.12,11.44,3.69,5.7,40.02,18.32,25.45,1,0,0,1,0,0
58.67,9.84,1640.4,7.59,0.6,4.87,41.65,24.27,28.92,1,0,1,0,0,0
102.93,6.68,1314.35,14.91,1.04,2.66,80.68,36.11,44.44,1,0,0,1,0,0
106.91,6.59,816.07,7.64,4.09,9.56,63.18,73.66,68.76,0,0,1,0,0,0
108.31,4.28,341.95,3.15,3.37,1.31,70.73,67.49,67.12,0,1,0,0,0,0
47.67,4.7,1668.56,17.83,2.99,6.12,69.53,30.26,32.52,1,0,0,1,0,0
33.56,9.52,379.1,16.39,4.38,4.32,40.43,14.17,20.76,1,0,0,1,0,0
115.25,9.31,1793.07,8.49,1.24,3.32,42.04,68.91,70.05,0,0,1,0,0,0
48.4,8.18,1975.45,20.09,0.85,2.25,43.9,15.8,31.5,1,0,0,0,1,0
116.5,4.1,1606.75,58.9,4.1,1.24,79.55,49.12,65.98,1,0,0,0,0,1
82.81,7.07,1474.23,3.0,3.96,7.33,55.39,31.72,39.15,1,1,0,0,0,0
63.85,4.86,923.94,5.1,4.14,1.31,78.7,42.62,46.77,1,0,1,0,0,0
74.35,8.21,399.67,3.73,1.26,2.02,47.62,48.02,56.15,1,1,0,0,0,0
79.91,3.45,1784.56,6.13,4.01,8.33,77.01,37.69,38.38,0,0,1,0,0,0
93.51,6.8,1805.0,35.47,1.38,8.02,43.79,42.01,60.56,1,0,0,0,1,0
70.04,2.1,438.76,10.52,2.26,8.27,32.31,48.42,28.16,0,0,0,1,0,0
94.97,8.25,1102.77,40.9,4.41,6.86,69.67,61.72,62.14,0,0,0,0,0,1
70.64,6.54,262.65,41.91,1.97,9.17,66.35,35.03,40.23,1,0,0,0,0,1
83.3,2.38,1252.99,22.5,2.11,6.26,76.1,45.42,40.36,0,0,0,0,1,0
30.3,2.3,920.04,78.23,3.21,1.55,38.43,20.9,16.6,0,0,0,0,0,1
86.09,2.14,856.38,6.99,0.52,8.73,45.75,43.52,34.77,0,0,1,0,0,0
114.85,7.77,1764.89,3.3,0.64,6.39,81.96,55.07,91.06,1,1,0,0,0,0
88.46,2.15,829.84,19.64,3.76,3.13,69.93,47.97,38.21,0,0,0,1,0,0
34.43,4.82,276.09,39.05,2.66,3.35,68.44,16.29,18.93,1,0,0,0,1,0
58.4,6.59,769.8,3.08,2.18,6.58,64.17,31.48,32.31,0,1,0,0,0,0
71.21,5.29,899.16,6.66,0.68,8.39,37.8,31.61,33.17,1,0,1,0,0,0
92.09,6.77,1749.31,19.63,1.11,8.75,63.11,46.58,52.27,1,0,0,1,0,0
86.78,5.38,1661.64,29.27,3.86,1.32,54.25,47.08,56.02,1,0,0,0,1,0
76.02,3.87,1656.92,4.65,2.44,3.24,47.43,51.47,45.21,0,1,0,0,0,0
96.95,7.31,919.51,31.26,2.78,0.49,63.08,33.95,70.35,1,0,0,0,1,0
94.31,7.51,1891.11,17.64,3.74,9.88,45.62,62.4,72.78,1,0,0,1,0,0
88.05,8.12,567.28,4.58,4.97,7.96,60.21,57.14,37.35,0,1,0,0,0,0
49.93,2.87,564.11,7.15,1.62,3.12,31.34,18.71,29.61,1,0,1,0,0,0
67.52,4.28,424.11,53.46,3.18,2.95,40.33,26.7,36.87,1,0,0,0,0,1
70.53,6.33,392.7,14.95,4.92,8.19,51.84,43.82,53.39,1,0,0,1,0,0
53.06,2.81,1433.78,23.45,3.41,2.17,44.9,33.44,41.06,1,0,0,0,1,0
80.2,5.8,1171.97,10.29,2.81,3.88,67.75,52.74,49.91,0,0,0,1,0,0
86.82,3.82,1987.76,7.07,3.87,1.6,66.74,32.47,56.52,1,0,1,0,0,0
56.88,3.89,1381.89,21.54,4.22,1.03,48.42,36.52,26.38,0,0,0,0,1,0
111.07,3.41,1073.39,4.03,1.43,3.58,42.61,40.91,85.72,1,1,0,0,0,0
34.44,4.71,1838.28,6.09,4.89,2.83,31.16,20.37,22.84,1,0,1,0,0,0
117.77,8.23,1468.14,2.77,4.35,4.29,57.1,69.18,64.88,0,1,0,0,0,0
48.93,7.63,323.52,15.05,2.87,7.3,48.32,19.55,36.19,1,0,0,1,0,0
54.5,6.72,1601.21,12.51,3.67,7.0,64.03,24.26,36.38,1,0,0,1,0,0
44.3,8.36,478.98,39.19,4.74,3.77,55.22,14.43,27.41,1,0,0,0,1,0
104.68,3.77,348.94,68.0,1.1,2.23,70.79,56.4,80.74,1,0,0,0,0,1
106.07,2.1,1164.22,6.36,2.29,3.99,47.51,38.51,61.85,1,0,1,0,0,0
118.18,4.33,1092.03,10.4,4.87,9.26,79.16,64.7,83.61,1,0,0,1,0,0
35.45,2.8,396.04,20.51,0.58,7.84,31.09,18.46,21.44,1,0,0,0,1,0
64.41,8.68,1526.64,62.59,3.34,9.47,48.25,41.91,26.32,0,0,0,0,0,1
50.84,8.4,698.55,32.04,0.89,9.2,40.53,21.01,34.32,1,0,0,0,1,0
69.57,3.09,1830.48,71.93,1.95,7.96,81.34,40.72,46.23,1,0,0,0,0,1
74.76,4.99,1379.01,12.74,1.43,5.4,34.67,25.2,35.04,1,0,0,1,0,0
44.15,2.69,302.28,25.4,2.62,4.58,47.26,24.02,19.23,0,0,0,0,1,0
73.3,6.74,979.23,32.6,3.57,4.37,39.32,39.71,30.62,0,0,0,0,1,0
37.58,4.74,1569.79,14.71,4.66,8.91,89.09,18.88,25.48,1,0,0,1,0,0
40.89,7.83,972.49,3.39,3.74,3.14,66.29,18.54,28.96,1,1,0,0,0,0
67.73,2.87,1821.73,31.54,4.68,8.79,63.02,42.77,28.6,0,0,0,0,1,0
91.34,8.66,699.96,7.43,4.85,5.48,34.02,49.8,53.82,1,0,1,0,0,0
55.29,8.49,296.1,5.34,4.54,4.14,78.19,33.21,32.79,0,0,1,0,0,0
45.22,5.2,1439.74,35.07,4.35,3.71,63.7,18.83,32.0,1,0,0,0,1,0
86.45,7.9,1086.09,33.92,2.38,5.11,57.15,50.85,44.23,0,0,0,0,1,0
82.76,6.76,1899.58,4.92,4.37,8.7,57.33,27.43,40.71,1,1,0,0,0,0
30.09,2.54,468.77,61.77,3.11,8.16,31.56,11.12,14.09,1,0,0,0,0,1
34.2,4.45,1343.62,30.41,1.59,9.51,54.75,19.93,16.1,0,0,0,0,1,0
59.21,6.18,1808.91,26.18,1.92,9.26,42.09,30.38,41.34,1,0,0,0,1,0
38.09,8.66,606.57,24.5,1.66,3.48,50.68,20.1,22.32,1,0,0,0,1,0
44.23,7.6,728.89,67.17,3.57,6.98,30.23,25.35,31.29,1,0,0,0,0,1
35.06,4.99,1736.83,4.74,3.94,8.62,84.55,23.3,27.25,1,1,0,0,0,0
35.13,5.32,1758.41,35.96,3.2,0.47,82.85,17.18,23.98,1,0,0,0,1,0
86.7,9.45,1683.09,3.14,3.59,6.25,51.49,44.18,35.41,0,1,0,0,0,0
102.78,7.77,592.24,67.0,4.54,1.79,42.47,57.68,41.51,0,0,0,0,0,1
82.91,3.28,499.73,7.78,0.76,3.47,42.95,32.55,59.57,1,0,1,0,0,0
115.22,6.58,352.54,49.85,2.68,5.53,42.92,35.43,89.65,1,0,0,0,0,1
106.57,2.77,728.08,12.7,0.94,9.18,54.63,48.57,57.79,1,0,0,1,0,0
39.09,5.96,1795.83,7.44,0.84,8.72,86.89,11.78,23.59,1,0,1,0,0,0
63.84,7.33,485.74,39.52,4.99,7.93,63.36,22.6,47.05,1,0,0,0,1,0
97.8,7.32,1275.26,55.32,3.53,6.35,47.56,65.67,52.48,0,0,0,0,0,1
72.52,5.91,1700.15,9.6,4.0,9.67,34.88,25.76,39.51,1,0,1,0,0,0
67.26,8.03,523.56,6.35,1.23,0.18,85.43,37.11,38.28,0,0,1,0,0,0
49.16,6.4,1925.98,40.56,1.46,7.39,84.86,24.81,27.14,1,0,0,0,0,1
113.63,6.6,728.64,5.58,1.26,7.36,83.55,46.78,65.18,1,0,1,0,0,0
50.36,4.9,483.59,14.7,3.23,3.46,47.35,24.43,25.17,0,0,0,1,0,0
112.11,8.12,1398.04,9.71,1.93,8.05,78.54,55.55,51.67,0,0,1,0,0,0
95.92,7.54,887.21,7.28,1.4,4.32,83.41,33.18,63.36,1,0,1,0,0,0
47.49,6.77,1539.99,28.56,1.27,3.8,80.56,27.93,30.0,1,0,0,0,1,0
85.32,6.32,621.55,49.32,4.17,4.91,83.02,59.21,57.61,0,0,0,0,0,1
48.91,6.66,1955.29,38.34,3.93,0.77,41.94,25.85,35.45,1,0,0,0,1,0
42.62,3.24,1301.74,4.17,1.57,2.83,53.6,27.92,18.0,0,1,0,0,0,0
70.32,5.97,656.16,3.7,3.71,7.22,38.61,36.68,49.11,1,1,0,0,0,0
47.6,7.64,1230.19,36.07,1.11,7.56,89.25,23.61,26.59,1,0,0,0,1,0
112.84,2.11,969.94,18.48,3.95,1.76,68.08,56.23,87.05,1,0,0,1,0,0
117.67,8.83,1049.53,2.5,4.64,0.67,48.5,52.26,80.96,1,1,0,0,0,0
65.61,8.2,1986.84,76.22,1.37,7.62,74.36,21.01,51.39,1,0,0,0,0,1
38.51,3.29,1449.43,17.01,2.36,3.58,34.99,22.61,19.3,0,0,0,1,0,0
77.42,9.3,1910.31,55.32,1.86,3.87,35.55,51.68,41.55,0,0,0,0,0,1
55.41,7.47,1229.48,26.58,4.91,9.17,74.51,20.58,35.54,1,0,0,0,1,0
76.94,3.96,1328.5,9.06,4.85,4.09,69.71,45.68,50.02,1,0,1,0,0,0
34.14,6.91,201.5,7.17,3.56,0.03,46.81,13.53,14.6,0,0,1,0,0,0
119.17,6.99,1655.32,10.5,3.65,2.97,36.99,50.15,71.14,1,0,0,1,0,0
109.96,6.64,1614.23,33.94,3.02,6.33,85.02,59.59,62.44,1,0,0,0,1,0
52.42,4.11,785.82,47.27,4.65,4.95,42.23,16.35,25.98,1,0,0,0,0,1
87.2,8.95,1437.17,13.06,3.26,8.2,41.31,31.11,34.9,1,0,0,1,0,0
59.95,6.46,1693.06,8.2,4.57,6.71,56.57,18.6,29.33,1,0,1,0,0,0
52.78,9.1,1494.53,8.93,1.87,3.15,88.27,24.46,34.63,1,0,1,0,0,0
105.38,5.6,214.02,15.96,1.81,4.79,47.34,34.99,46.67,1,0,0,1,0,0
109.87,2.71,400.88,21.93,1.09,2.32,55.74,61.24,57.83,0,0,0,0,1,0
44.82,5.42,1137.6,6.63,2.0,0.58,33.7,16.48,21.18,1,0,1,0,0,0
80.9,8.84,1740.05,3.4,0.68,7.89,77.44,37.01,57.37,1,1,0,0,0,0
98.56,9.38,1698.55,67.11,2.0,2.2,88.42,67.13,50.48,0,0,0,0,0,1
71.81,9.48,788.65,2.87,3.13,8.55,60.95,50.24,53.73,1,1,0,0,0,0
45.61,2.39,1959.9,12.21,1.7,6.8,70.92,13.92,33.86,1,0,0,1,0,0
114.63,2.45,1300.87,6.62,4.74,9.27,65.75,35.44,65.74,1,0,1,0,0,0
52.36,9.74,1739.86,26.53,2.39,7.93,66.9,28.25,32.95,1,0,0,0,1,0
103.52,8.29,1204.84,62.21,2.74,6.99,37.39,51.22,48.22,0,0,0,0,0,1
42.43,9.64,1113.66,12.65,1.41,2.0,64.07,13.46,18.01,1,0,0,1,0,0
95.65,4.62,1976.84,5.67,2.43,6.8,47.17,64.22,38.48,0,0,1,0,0,0
111.22,8.98,311.59,11.68,2.6,9.52,67.5,50.25,76.41,1,0,0,1,0,0
90.36,6.93,1196.04,49.1,2.1,6.3,44.32,49.87,50.51,0,0,0,0,0,1
53.99,7.97,1774.41,5.82,4.27,4.8,62.03,25.95,40.34,1,0,1,0,0,0
83.02,5.2,1844.52,6.92,1.96,2.74,88.86,40.03,64.13,1,0,1,0,0,0
90.0,7.3,781.06,4.19,1.89,4.67,66.41,45.62,58.19,1,1,0,0,0,0
98.99,3.27,1019.08,19.08,0.81,1.77,58.05,61.01,62.71,1,0,0,1,0,0
68.64,7.63,664.19,46.87,2.59,5.65,37.98,41.36,33.86,0,0,0,0,0,1
109.28,4.09,1806.4,12.34,1.28,6.8,88.26,60.67,59.14,0,0,0,1,0,0
32.53,2.06,1484.13,13.9,0.87,5.72,33.15,15.82,18.77,1,0,0,1,0,0
72.71,7.66,219.73,48.2,1.69,7.33,42.17,32.9,45.82,1,0,0,0,0,1
62.16,8.23,1371.82,8.65,1.53,4.65,71.51,23.13,32.39,1,0,1,0,0,0
96.33,7.4,1782.42,15.6,1.4,0.91,87.84,37.8,47.61,1,0,0,1,0,0
68.46,4.48,1482.16,9.35,3.76,9.51,33.34,31.2,40.81,1,0,1,0,0,0
68.62,4.81,1284.96,48.21,3.71,7.51,82.47,34.58,34.52,0,0,0,0,0,1
101.78,4.44,1431.23,13.64,1.86,8.79,51.13,55.38,78.11,1,0,0,1,0,0
60.02,7.17,1070.37,7.21,4.92,6.98,79.52,28.25,30.22,1,0,1,0,0,0
100.27,7.8,1579.21,56.12,4.49,6.66,52.05,59.07,54.42,0,0,0,0,0,1
41.36,6.19,545.41,3.69,4.16,7.03,59.46,15.94,27.41,1,1,0,0,0,0
40.34,7.78,300.99,62.26,2.0,6.46,38.34,21.08,22.54,0,0,0,0,0,1
99.3,6.86,1993.61,4.07,3.27,5.17,67.95,61.97,69.08,1,1,0,0,0,0
53.46,4.39,1690.52,18.07,3.26,9.26,40.87,21.81,36.84,1,0,0,1,0,0
97.36,6.84,1589.04,29.47,2.27,9.7,83.69,43.4,40.14,0,0,0,0,1,0
106.76,7.83,1919.34,8.25,2.94,8.54,59.27,39.19,50.05,1,0,1,0,0,0
92.84,3.81,414.53,72.63,1.96,3.08,30.17,43.43,68.25,1,0,0,0,0,1
70.11,9.04,1092.03,27.65,0.87,6.39,68.33,26.91,41.14,1,0,0,0,1,0
95.92,4.67,905.74,52.5,3.71,3.25,57.69,50.96,39.06,0,0,0,0,0,1
119.79,9.61,908.77,7.31,4.68,1.81,35.45,83.34,94.38,1,0,1,0,0,0
114.84,9.97,688.73,28.78,1.22,5.81,47.06,45.76,69.99,1,0,0,0,1,0
34.32,7.51,1926.5,2.98,0.51,2.41,50.24,11.6,27.31,1,1,0,0,0,0
98.39,4.36,1754.92,16.69,4.61,6.8,57.07,40.94,72.75,1,0,0,1,0,0
70.95,3.69,1750.3,19.2,2.07,2.12,35.16,21.86,37.5,1,0,0,1,0,0
38.46,2.04,983.63,58.08,3.92,3.97,31.06,22.41,16.76,0,0,0,0,0,1
57.48,3.73,1980.97,3.96,2.14,9.63,34.39,18.44,35.61,1,1,0,0,0,0
67.04,3.49,1060.26,9.02,1.02,0.08,64.36,38.23,29.68,0,0,1,0,0,0
58.42,3.84,943.46,17.31,3.64,2.31,61.37,25.78,43.4,1,0,0,1,0,0
107.89,9.32,1582.17,14.35,3.03,6.43,63.48,53.58,55.91,1,0,0,1,0,0
92.88,3.88,236.41,31.43,3.78,8.74,48.95,29.07,57.6,1,0,0,0,1,0
68.65,6.39,716.67,8.16,1.59,2.66,87.53,29.75,49.04,1,0,1,0,0,0
36.77,4.92,585.85,32.51,1.21,8.99,58.85,21.69,17.27,0,0,0,0,1,0
104.72,3.69,1587.28,8.37,2.73,1.19,64.33,43.38,77.15,1,0,1,0,0,0
48.26,3.24,1901.13,50.43,1.26,5.31,35.42,30.39,33.05,1,0,0,0,0,1
36.85,4.7,670.69,12.85,4.8,6.36,86.83,20.23,23.34,1,0,0,1,0,0
62.66,8.33,622.28,19.67,2.54,0.3,43.93,24.12,27.22,1,0,0,1,0,0
44.61,8.9,1840.6,19.78,1.39,8.79,85.08,29.49,21.8,0,0,0,1,0,0
31.79,7.82,1901.05,3.79,2.89,1.38,68.14,10.26,19.01,1,1,0,0,0,0
70.77,3.12,915.64,24.93,3.4,0.97,49.39,32.41,50.43,1,0,0,0,1,0
99.82,2.56,1066.25,18.86,3.25,3.67,72.18,54.14,41.2,0,0,0,1,0,0
50.97,2.77,1883.76,41.9,2.89,6.85,55.08,27.66,26.09,0,0,0,0,0,1
42.69,7.84,807.37,2.85,1.44,2.18,46.33,25.7,27.56,1,1,0,0,0,0
40.51,7.74,1935.46,26.57,1.74,4.0,73.01,15.92,19.02,1,0,0,0,1,0
68.38,5.48,1950.15,7.27,0.69,0.45,34.58,27.92,44.11,1,0,1,0,0,0
63.71,5.54,369.25,18.54,0.67,8.79,65.79,19.28,35.44,1,0,0,1,0,0
51.03,3.08,480.38,29.25,3.96,4.04,75.43,24.22,27.62,1,0,0,0,1,0
67.46,5.43,1790.95,9.36,1.52,0.87,76.89,44.04,45.3,0,0,1,0,0,0
115.12,9.69,824.16,46.19,2.66,6.87,42.43,42.06,71.58,1,0,0,0,0,1
48.77,2.59,1553.38,4.92,2.16,0.35,88.56,32.43,33.59,0,1,0,0,0,0
76.75,8.19,1338.5,23.75,3.46,2.51,52.21,40.98,44.45,1,0,0,0,1,0
52.45,8.6,1148.79,22.31,4.88,8.98,39.02,30.15,39.66,1,0,0,0,1,0
103.96,4.18,893.34,3.01,3.15,8.95,53.02,63.74,44.12,0,1,0,0,0,0
59.72,8.48,585.11,2.86,2.62,1.04,45.76,31.78,28.45,0,1,0,0,0,0
98.5,5.2,968.32,4.57,2.78,5.3,35.52,43.15,78.29,1,1,0,0,0,0
68.1,6.65,1102.47,35.59,2.65,1.18,87.17,31.07,47.27,1,0,0,0,1,0
44.35,8.18,1326.04,10.91,1.77,1.76,42.59,25.88,19.93,0,0,0,1,0,0
57.02,2.85,494.67,2.81,2.17,3.29,43.08,37.44,45.08,1,1,0,0,0,0
89.05,4.38,560.14,2.59,1.83,2.12,39.19,40.21,59.56,1,1,0,0,0,0
84.11,7.04,722.43,30.93,2.66,8.03,32.1,48.4,38.69,0,0,0,0,1,0
58.87,4.01,1506.27,4.72,1.17,0.3,78.63,33.37,38.65,1,1,0,0,0,0
119.02,3.6,1470.18,46.87,1.55,9.67,49.71,49.4,53.71,1,0,0,0,0,1
37.15,6.6,1571.86,64.42,2.87,3.75,31.6,23.38,25.33,1,0,0,0,0,1
107.46,9.3,457.95,14.47,4.32,7.77,34.13,36.43,83.71,1,0,0,1,0,0
78.66,6.87,1473.06,16.68,1.53,3.76,60.12,54.59,54.26,0,0,0,1,0,0
68.31,9.59,1494.86,14.88,4.86,0.71,81.38,42.28,35.45,0,0,0,1,0,0
30.7,6.77,668.98,27.25,4.01,6.02,78.28,18.4,15.68,0,0,0,0,1,0
52.41,9.14,1516.38,26.53,4.48,5.25,65.41,16.37,31.14,1,0,0,0,1,0
107.59,2.18,1813.51,69.69,1.57,2.09,73.25,65.17,54.21,0,0,0,0,0,1
47.62,6.84,1622.6,39.02,3.84,6.01,33.34,18.1,25.54,1,0,0,0,1,0
87.82,2.84,888.18,10.15,1.65,9.57,77.41,57.82,45.92,0,0,0,1,0,0
68.96,6.09,441.94,32.05,4.69,3.59,64.45,27.53,49.22,1,0,0,0,1,0
36.71,8.51,1640.43,9.21,2.65,0.87,46.62,14.54,17.79,1,0,1,0,0,0
59.01,8.21,1884.63,16.19,1.81,0.61,32.69,37.84,31.62,0,0,0,1,0,0
70.38,6.38,597.49,9.79,2.76,0.91,38.39,27.23,48.71,1,0,1,0,0,0
84.0,4.17,380.12,16.4,4.31,6.14,89.15,38.36,51.77,1,0,0,1,0,0
110.91,7.38,1679.02,9.21,2.85,7.31,48.23,38.97,68.36,1,0,1,0,0,0
85.78,2.22,1853.22,45.25,2.4,8.75,58.85,48.57,54.38,1,0,0,0,0,1
51.49,7.05,1426.94,3.83,3.13,4.32,68.27,35.79,37.17,0,1,0,0,0,0
83.07,5.93,1084.23,9.92,1.38,0.12,45.02,55.19,54.8,0,0,1,0,0,0
69.99,6.69,831.59,34.0,4.27,5.58,57.36,41.92,34.3,0,0,0,0,1,0
63.4,6.59,991.56,76.77,4.98,3.62,63.35,24.92,27.97,1,0,0,0,0,1
46.97,8.87,1118.61,14.75,0.84,4.1,59.27,18.91,33.7,1,0,0,1,0,0
108.61,2.94,353.73,6.29,4.46,6.49,72.88,57.69,68.53,1,0,1,0,0,0
69.95,4.58,1032.49,27.36,1.35,1.82,61.99,36.83,47.83,1,0,0,0,1,0
77.12,9.71,1321.49,39.31,3.41,4.98,46.3,44.99,49.49,1,0,0,0,1,0
115.18,5.43,1506.37,20.57,2.73,3.12,30.62,54.18,58.93,1,0,0,0,1,0
69.12,5.66,1748.42,2.36,1.35,5.88,40.04,32.03,36.02,1,1,0,0,0,0
88.61,4.63,315.88,74.61,2.24,4.18,63.33,35.15,48.41,1,0,0,0,0,1
51.58,9.42,1918.32,15.79,2.36,4.74,42.42,35.22,29.88,0,0,0,1,0,0
33.05,6.34,268.89,43.37,4.11,5.52,71.99,13.3,15.09,1,0,0,0,0,1
65.06,6.01,1646.94,10.29,3.53,4.2,88.55,30.77,48.25,1,0,0,1,0,0
56.55,9.88,1625.24,11.76,2.59,1.8,35.67,18.93,44.45,1,0,0,1,0,0
105.99,4.95,1641.48,19.22,2.32,10.0,31.77,62.08,83.0,1,0,0,1,0,0
65.28,6.25,1732.13,5.46,3.21,9.26,49.55,26.69,33.95,1,0,1,0,0,0
107.27,3.78,611.53,4.94,4.38,7.84,30.98,65.87,75.01,1,1,0,0,0,0
44.12,8.6,1936.71,14.25,4.78,0.77,86.62,22.93,32.32,1,0,0,1,0,0
47.74,7.31,1731.1,55.54,0.59,4.02,84.18,24.51,29.95,1,0,0,0,0,1
108.14,7.05,284.83,7.7,1.23,3.22,35.45,75.14,78.17,1,0,1,0,0,0
99.6,5.46,1726.24,3.63,1.36,6.9,36.74,46.14,75.48,1,1,0,0,0,0
34.14,8.52,1039.03,36.17,4.36,2.37,89.82,13.92,23.18,1,0,0,0,1,0
49.22,2.13,1464.3,4.26,1.43,2.57,70.5,20.83,28.97,1,1,0,0,0,0
90.8,7.83,481.11,18.6,3.27,9.07,36.52,52.94,45.24,0,0,0,1,0,0
85.56,7.93,630.41,48.68,4.66,1.38,69.81,37.77,51.57,1,0,0,0,0,1
88.54,6.66,623.14,7.35,3.87,6.08,37.84,61.23,59.8,0,0,1,0,0,0
58.57,5.48,1243.58,12.77,0.82,2.76,37.43,28.81,44.1,1,0,0,1,0,0
113.38,4.58,1098.15,38.14,1.34,0.26,89.75,68.38,59.84,0,0,0,0,1,0
53.95,8.3,1155.76,42.86,2.81,4.23,61.98,31.88,28.98,0,0,0,0,0,1
80.38,7.86,1912.7,7.91,1.89,8.15,42.33,43.6,44.91,0,0,1,0,0,0
110.13,3.81,225.87,3.36,2.81,3.37,69.0,46.97,66.46,1,1,0,0,0,0
32.36,3.15,1493.84,20.62,4.77,9.39,85.05,18.85,20.32,0,0,0,0,1,0
102.65,2.31,1887.95,68.49,0.88,7.31,30.99,50.78,70.95,1,0,0,0,0,1
88.08,5.95,239.32,19.59,3.53,8.78,32.22,30.73,55.13,1,0,0,1,0,0
113.11,6.33,957.21,35.35,3.0,5.64,48.47,77.29,50.68,0,0,0,0,1,0
116.4,6.84,1570.11,18.48,0.54,9.26,58.83,77.75,75.74,0,0,0,1,0,0
51.92,9.55,1195.41,29.28,3.96,7.85,33.55,35.03,24.51,0,0,0,0,1,0
38.83,8.51,242.21,67.82,0.8,6.01,35.3,14.57,17.53,1,0,0,0,0,1
104.37,9.09,978.51,22.39,3.15,7.22,45.7,34.73,62.41,1,0,0,0,1,0
81.22,6.66,1874.95,17.69,3.18,2.05,45.41,41.4,60.98,1,0,0,1,0,0
93.69,3.32,1020.64,4.59,1.94,7.14,64.89,47.22,55.49,1,1,0,0,0,0
59.62,3.75,1610.52,71.0,3.46,1.22,34.22,22.88,38.9,1,0,0,0,0,1
81.86,6.91,1340.52,3.71,2.34,9.78,46.02,54.06,47.91,0,1,0,0,0,0
105.94,8.23,378.7,30.06,4.87,7.89,85.83,70.39,45.9,0,0,0,0,1,0
51.41,6.18,1108.56,46.24,4.41,2.36,54.52,19.83,36.39,1,0,0,0,0,1
78.7,9.04,892.79,14.4,0.82,3.07,80.36,41.94,42.11,0,0,0,1,0,0
77.66,6.87,1136.92,3.57,4.59,4.02,39.33,27.74,58.82,1,1,0,0,0,0
106.83,6.36,1416.98,14.99,3.68,0.1,70.43,36.82,59.89,1,0,0,1,0,0
106.65,2.6,1934.49,12.58,1.06,8.19,52.84,70.49,68.42,0,0,0,1,0,0
