,length,diameter,mass,motor_thrust,burn_time,cg,cp,material,stable
7296,35.949834084177944,9.568713106055192,289.72520984516086,67.91428075276228,2.3552968411591078,18.92526330433559,27.966926822327128,-0.2845310504189334,0
7297,70.64402065508354,5.198233535523791,395.77629881787584,87.98667214260747,0.6104012896841859,42.016031137044585,43.727326074801496,0.805577722436365,0
7298,96.48337520317932,8.820701613928705,1249.7242564867217,27.37728858103183,2.269398722444139,53.922770514967226,85.57325035354802,1.6173054939191842,1
7299,87.65102099120598,3.9777401538531074,1054.509587851961,22.707483437941047,2.073113623466913,35.52458211577807,57.60036269832236,1.1702036867102885,1
7300,106.77373621633276,5.666464368550147,1102.017016614927,115.82277374038698,0.9945598384591573,55.57367444922386,93.42258970674233,0.09072997210547028,1
7301,36.20716267048299,4.968422342386875,1147.5435776105467,144.8802482861071,0.6599358626624694,15.498039464304366,30.59978352403553,1.489917565621933,1
7302,112.03857701682666,6.89464824893475,1310.1820725900461,195.62867221653147,2.4832719117651596,55.61265291988497,93.25161735505186,0.22558797430838265,1
7303,75.86640954354328,6.79361779639781,1133.6923076266687,71.75885807560304,1.8636444066882092,42.46122721306173,46.812134995341935,1.2936070884628172,0
7304,39.34907100973481,9.891543276998602,1047.73056975598,59.69592067487077,1.6298807238565742,18.373443836160224,30.93004354532883,1.314060069266511,1
7305,109.83840201149921,8.969002159517146,667.8132535630454,48.31106280848569,2.327124527255078,49.88498205896515,79.91868585844784,0.019428543486489036,1
7306,115.18964604057919,3.859579549835225,382.4417083540167,43.388589636106154,0.04675369713034905,52.37659176924694,81.69467337819027,1.195425853461682,1
7307,75.87311768137029,7.428333782671235,426.8745740054708,48.3759644223292,0.8144217149267498,30.872914532358447,46.520598148384344,-0.15146633120434833,1
7308,65.11325277359039,4.791776160326658,1130.6914561174247,81.62652730563919,1.5615840306294209,37.64113944048874,40.561744267974746,1.2087792150699095,0
7309,40.25048980488439,5.695669758165518,1492.1413470322368,69.52142607028567,1.9971325805962998,22.257166236034287,27.202680860047547,-0.10563184994301958,0
7310,38.76731068154889,8.409560185654767,292.0797842315267,60.44565227522543,1.2563135526015285,23.417876176438362,28.879200788671415,-0.457864660063202,0
7311,59.15070426613514,8.704241296266426,271.4535662469065,132.5482552198796,2.1965541234336188,30.180733075733325,36.61176999734404,-0.27989391952757764,0
7312,89.67840678847575,9.412862821488003,1115.3378075836729,112.74987313009241,0.971754485316674,40.48408633081605,74.80427948888709,1.683073356036388,1
7313,35.5365993846844,4.231991787192188,835.1091300095908,146.27856734406905,1.5110842198861514,20.896422019419283,21.52205071382317,1.0178803857185696,0
7314,37.00850266114078,8.131556412025937,1259.8322910495647,115.70859394750707,0.9057684530425897,20.75397516768066,23.611342640700954,0.5719342017200153,0
7315,64.29292900090825,6.1738923727393775,298.209094545756,123.35163935848449,2.3819036983202757,31.453125312590238,56.957828403470856,1.1881180094790607,1
7316,49.80765342226156,8.75901189233153,1451.8580900821064,144.55702054265691,1.5605796600355266,27.76378069456054,34.72965487521103,2.2400175607055632,0
7317,38.9712568497269,4.5164032074088825,642.1977531008528,32.102992064691946,0.9556970729712513,17.298150677224637,30.74523993469681,1.409691998642201,1
7318,47.60722622488373,5.695486175557596,1049.5495432012387,118.11774392049828,1.1121718175087092,24.70280087988616,28.981888853914516,-0.17013799136161642,0
7319,39.489054016087145,7.091059743279149,1104.5716506547853,154.43854232403095,1.2341339114077923,20.440588590872387,25.193812012616238,0.7901307163131852,0
7320,64.13331913984065,4.022317821477054,540.6148951135483,141.01990890133553,1.6931672356846021,30.653683632250452,50.643690150788224,1.9111944147873208,1
7321,58.29305013834221,6.548044274315733,1367.8588778233845,55.49082300202361,0.6261496089761625,33.74010901568194,38.40885029953257,0.7705047155845285,0
7322,94.31648210627365,8.538420829117515,1022.6837050734067,155.10056848110509,1.3512483509974786,52.10711604253219,67.79732351425088,2.060099484076724,1
7323,43.24360917933845,7.734879402338421,543.5395953582104,101.83070463348646,1.1335369476907662,25.615707889995146,28.041781933060953,-0.2643509490795908,0
7324,119.12121902736645,6.888537403395642,301.7780045249234,132.5500052211519,2.626347284467026,53.20653386210243,86.6530293635468,0.5471003801814212,1
7325,34.839154611255765,8.581146358725093,578.4902345525066,157.64729946568042,1.2418360615058852,16.99650741372738,24.505378423298627,-0.028553724141026283,0
7326,33.560051065810214,8.812687083859167,1268.0971037934466,85.82732467835676,1.9500658501042916,18.84912072103607,21.626724143264035,1.948885230745256,0
7327,97.19535176442253,6.528654289936794,1093.4119433805295,176.7975569059657,1.5873702776519745,45.17313112788761,78.53868876413613,-0.24049038943094087,1
7328,51.00435909302903,7.911735572843337,555.2299441154101,127.53008310102034,2.5794264753415734,27.085724625763806,33.02464155383612,-0.13260234306380436,0
7329,37.75150956415145,5.433582436739044,826.9298675589162,149.92710773179832,1.866482003257361,21.70406360719078,24.04787038343558,1.1618584619174699,0
7330,78.10967824040209,4.706212443963464,390.3576538775416,94.2967661030275,0.7912235454568634,46.267400626706824,48.825891082383,1.1966328793112229,0
7331,61.61870273072269,6.730651138190856,1109.1543062495005,161.2304093415275,0.5611294035320091,36.24379057461843,39.270776528742275,0.9509843208237152,0
7332,96.23440090015468,8.87480713835396,1249.2367325455857,27.094497081036803,2.6238286066755343,53.74215387492688,85.33215636341231,1.0021004107350806,1
7333,67.12763150253384,6.152775113689738,683.0467032146333,131.70585584966938,2.143710801252701,39.57993503271868,56.257585967305296,0.8235477413971022,1
7334,116.76206319958322,8.115409615815729,1466.5937850385471,34.48767969703937,3.2518370705370385,53.835687972134096,85.2490831666686,1.8703824560436302,1
7335,55.18219679830945,4.26649397427291,602.4247032231201,125.26545230536156,2.0741024602314075,33.05441586802674,38.856238252625985,-0.2666392243021351,1
7336,63.40821739438435,8.382728099343202,221.0801610218986,164.2967832296611,1.0982219430402054,33.133664341274816,39.184115543764094,1.1846878521028998,0
7337,80.73030785661162,8.901842186945371,1431.8020718185162,110.34443754880064,3.0960258461962464,41.90270547227108,48.7008002391119,0.11508813592606605,0
7338,46.22458859047171,8.973517347015154,785.2122486061176,173.04363120987992,2.287286428707703,23.44232366560229,31.612743912153373,1.2295719248688042,0
7339,59.55643958999331,8.466828830250337,271.4887217043108,132.7662351250955,1.7276254210826898,29.85559608627847,36.29759759471228,0.037232780386496335,0
7340,99.18039765927132,7.894269912167908,286.27645756301024,121.06139168921156,2.4138355796465003,42.72762798117832,72.77983869841059,0.7432893269674632,1
7341,64.21341755186072,5.6965872552281915,298.5655658441323,124.40206641397081,2.207577106839509,31.58519207735468,56.153800363019606,1.1841752271695898,1
7342,32.911679082104705,5.099990553576861,880.6096164669424,40.49871840420731,1.4218243521441545,14.186577822840942,23.950214958692307,1.3824214870073561,1
7343,52.992948694905664,7.606660088268557,223.08778705736145,71.15977195377523,2.9561968038529822,28.30276458627692,42.142031836642595,0.5456918826794402,1
7344,65.27877839056512,9.63628569287958,796.0366899612465,154.2956346937958,2.40750246150049,35.65775772653772,41.98588689869624,0.7776160330006827,0
7345,42.955802685722325,8.480518587122278,556.3166060818096,128.76944864180297,0.9358512830401281,23.93168362064744,28.311040840522026,-0.34939816327148393,0
7346,70.230104330527,8.59180809377112,662.7291103967107,180.28289253084998,2.521522138671383,40.5206635110558,45.18461454618093,0.5332948962435642,0
7347,65.56901267643939,7.501138151396715,617.8567030808416,171.17405395673458,1.1996285606953319,37.02160305011416,40.84770880992455,1.8919581976817934,0
7348,34.32140600907246,5.740293872651525,1045.959117043083,33.382302080171186,3.116548143333757,17.426216547397186,28.750804278206893,0.3306204183798772,1
7349,75.37035986787679,3.5435535946726975,980.8386206550355,167.81565927240445,2.2657108644322985,33.03348039744434,59.98753857660031,0.6271495290211619,1
7350,69.89181126340982,8.670975658377793,674.9198396369907,180.46717183161806,2.7488422815545848,40.51718405081262,46.01973274378968,1.456817951888544,0
7351,42.510921540784125,6.743498886021284,527.3472798453191,68.80035857769217,1.457663339166173,24.68863161353714,27.729786437283316,-0.06981046931421944,0
7352,43.63561255892214,6.757892782817578,1049.2725750923241,124.45315801131784,1.0079539433430706,21.239334022588896,25.92457502362321,0.4134235918553079,0
7353,87.54436738553888,9.713585929375894,892.8113836788566,154.36579961675508,1.7467358737749892,44.95429838893709,71.44111381378349,1.7457344431484878,1
7354,93.6532799695567,6.6715827043707705,833.7528133536351,29.746666254482477,0.4453329646715434,45.481744382436474,63.52850010708607,-0.22630702623488286,1
7355,55.40235236638923,7.832659495499043,596.5149168399277,172.93400768020678,1.5547981496940988,31.144416839216518,34.77972524592988,1.2939176526781095,0
7356,78.14496383108956,9.209516399111662,943.5759716000044,199.16878670146633,3.757369846995918,31.668053491988882,57.02246923775153,0.9549958078181031,1
7357,37.90589343342413,3.8640079996297287,1185.2429186677716,160.35372964263044,1.5531438363542514,22.185411993172988,24.245957431400015,-0.6170310235713121,0
7358,43.802607178932604,7.557776449533208,1128.0502362519399,55.323401266136536,2.4242971752437805,23.67610597298592,36.3172381083886,1.3725481250114417,1
7359,86.46641279109627,7.395947932555446,340.6291999374158,87.48746603152263,1.443533525845966,41.83062153751084,70.28464720684374,-0.045771877303664964,1
7360,33.46745156050158,9.294499201094792,290.8634456256981,65.16402719008333,2.5136511461681854,17.43709424436232,25.797073725560335,0.7605642845733384,0
7361,61.70234731064393,6.775428683990153,1111.6556803829747,161.95907940689244,1.245533664339192,35.69620447319674,40.01957271003028,1.4194787669371296,0
7362,49.47678940948742,7.489855049681653,512.3994369138572,110.78420647240883,1.2764519796401095,24.35875836256347,30.58292750986071,1.161891587615905,0
7363,71.08938947613684,7.376221934248684,1427.023409949469,70.57391412473392,1.512842976184556,34.8602631169804,56.0783286967949,0.7235485712641554,1
7364,55.77644838565848,10.302133043404712,714.0262824596447,102.42488447703207,1.231364600925032,30.991806775121773,42.251804800115714,0.8707234850887975,1
7365,45.04202110005344,8.01230727924824,660.5750837066782,128.8827391458237,2.559828368171184,25.231321449304147,28.799964428131627,1.9072210169418826,0
7366,59.65147009279092,8.328439576002989,271.4937427135566,132.4134394138549,1.827947964704999,29.942587322007338,37.03540415669047,0.026208390574583466,0
7367,47.1051535802248,9.934450704401575,282.32132841096245,95.65521102944616,2.6709849339743124,24.44735722815115,32.18255545027121,-0.23215942143090856,0
7368,58.72361951975177,8.829747655720169,1024.2729427416652,186.60560133909928,0.8266706401495291,25.795031073003035,42.76136440727666,1.8280239978260913,1
7369,44.15278919275152,9.605737071848647,950.3889827054761,49.61789651268321,0.485264524285572,24.64381550370278,37.862828374696065,1.6051541210099025,1
7370,60.18053300142062,3.0088365766392484,344.73807841783207,83.52198855560908,2.4940629088513826,26.663875826539236,48.57445062040668,0.8229847555936103,1
7371,105.10307373059665,7.22013367281962,1245.9146581171556,50.08236797161706,2.835331120376711,52.68665086612607,65.56793023582848,-0.13264065331965363,1
7372,100.22149721584657,3.6225856828552914,694.2276096480804,90.75525657105182,1.793862472057209,45.90766575515699,62.51633066473396,0.7352975447948231,1
7373,100.07391094630442,7.071188443628557,1136.1484711230323,102.26469147392521,1.5923393414955256,57.49748895032608,61.2956158702444,2.060535710169826,0
7374,44.631604119143404,7.265354182779457,257.34555536857044,156.77170699827064,2.8053025674776713,22.17075025711833,29.980993883223515,0.3551837564313177,0
7375,42.13119367833422,4.305633953842606,461.8111455699702,22.81769825978302,0.6962128855997095,21.40897427176661,31.865872173307952,1.9482950111344899,1
7376,57.18889930058697,6.688039279679379,782.1734005422041,175.3251554768475,2.681065372028886,31.373268142439176,36.293721946524514,0.9557282149364458,0
7377,65.73140066496921,9.747463324417842,796.9664579175061,152.0884192551573,2.293730836153589,36.16801957541788,42.725393900873094,0.677719762817733,0
7378,71.40143165661986,4.139358849496781,1436.9059603605706,41.48993669224629,1.8759180540193852,43.20720583168247,60.94412442683694,0.7300084629347574,1
7379,64.72700442513452,9.478234104488587,674.4674597962759,174.189707335315,2.8273678042536066,38.719003987082786,44.899755883124186,2.065130593357193,0
7380,43.91770484873102,4.799139504529052,462.5993254524882,63.666152948215554,1.7823892454585148,25.404884857077164,31.370842070859116,1.8465432854158355,1
7381,54.38307837830444,5.078782822193662,1444.8614641522913,156.77496170973865,2.7757742465329454,22.33441849493072,46.09769211531257,2.2118451214813146,1
7382,65.58051040117758,6.430998310258842,1217.8800579571973,175.86064772285482,2.602070498528249,37.02682481353187,42.4004275438906,0.96536095313376,0
7383,70.68944489299899,4.821452964099947,237.80446537556924,59.950390729862264,1.777843425564504,35.574122345396574,51.23456544196085,1.914299585931445,1
7384,52.99388106848256,4.441598360296464,611.8917718875398,98.0284440291596,2.3732743190030217,22.073803392670232,34.30145202081027,0.9231267694560186,1
7385,46.44475446213662,9.01882348320215,785.4105659056573,173.67295410083983,1.9384546172617743,23.668118546652153,30.72821460520686,1.402088878592837,0
7386,35.71723501266447,8.37152662143912,211.9988286033504,194.0056641641841,1.4625963920624794,17.239097577686696,25.269860265973712,0.28600049385493176,0
7387,47.60655470565528,9.058178518265963,1149.9943204825006,190.07107069301583,0.9727638843651467,22.168787790595367,41.439261916605076,1.6507249513255804,1
7388,95.76924177836761,5.987053328762099,1331.7362952634103,175.53759745523726,2.1378651116566383,48.82114039657683,58.41350268943051,0.33396632143585886,1
7389,108.76394524693947,7.206933592378365,1497.076191995473,99.78818401010147,0.4889365916188658,49.44009871518716,91.38787437149752,0.699937455357106,1
7390,52.09866252421083,9.000404093600286,1172.7619462376572,160.57734099203026,1.2087339066689657,30.710651495398597,36.859084560139245,0.07307387507008561,0
7391,42.175873852991145,6.9888246554419755,879.463695320947,69.20478219317704,1.9159261186095433,17.044333246160246,29.662290140801986,1.1333782882190446,1
