,length,diameter,mass,motor_thrust,burn_time,cg,cp,material,wind_speed,temperature,humidity,stable
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
61,54.42,9.94,1149.2,198.0,1.41,32.48,45.67,2,0.5,13.2,23.4,1
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
215,46.48973928275433,5.236954780256937,1183.2728622270934,127.36520301969507,1.618477390128469,22.398688077602607,35.04416253429744,1,22.95380652467883,18.736104286898268,43.277952979345145,0
104,111.68,8.22,1184.7,59.5,1.34,66.89,90.76,0,14.2,25.6,76.8,0
67,102.2,8.07,1368.6,74.1,0.86,43.14,76.03,2,23.2,29.8,20.8,0
14,46.36,8.13,1131.8,181.0,2.24,25.09,37.46,1,27.5,17.5,32.6,0
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
34,116.91,4.77,584.1,66.1,1.5,48.56,93.0,1,22.0,13.8,64.4,0
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
13,49.11,4.96,1073.4,62.3,2.34,20.03,41.18,0,5.6,38.9,78.9,0
176,92.18,8.99,647.1,84.4,1.69,51.25,67.62,0,25.5,32.5,56.8,0
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
101,87.28,6.95,1036.1,57.8,0.55,51.83,76.88,0,0.0,13.4,31.5,0
99,39.71,4.05,1486.2,122.2,0.67,18.66,32.24,0,12.7,13.8,28.7,1
6,35.23,4.16,889.2,81.0,2.37,18.97,28.36,0,15.7,22.1,56.1,1
29,34.18,7.6,617.1,87.9,1.4,19.34,24.71,0,27.2,18.0,49.8,0
210,53.936828500601315,8.691583676452844,1460.4212431655512,66.3084290714985,1.2607833138861697,26.271387847981302,34.19895696364944,0,16.72741598601594,11.245934447409953,41.953171653634854,0
48,79.2,9.76,876.3,168.4,1.5,45.46,69.4,2,6.9,12.3,33.5,1
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
143,57.08,6.32,1171.7,125.4,2.16,29.29,46.7,2,21.6,14.5,27.6,0
110,56.08,6.35,1113.4,164.0,1.68,31.58,35.0,1,23.1,12.9,25.3,0
231,56.02330798978649,6.575498665156102,1163.877324819912,122.90809943860098,1.966010272751848,28.26169673035939,45.27583151459284,2,22.62514896513251,17.76470516588353,30.64390385031653,0
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
71,47.88,8.77,1469.9,184.5,1.04,21.39,41.08,2,12.0,25.3,36.5,1
209,107.51647499222803,8.210664742135041,1192.3082351599421,86.38554265108364,1.34,61.53156198551319,82.47962627378084,0,19.47442069370217,30.407657800454192,76.8933525786496,0
219,35.94179558929335,4.917743838243063,1219.0717996842848,146.82513210761994,1.178051341551156,15.331538881537572,28.49533528982919,1,22.72666621166763,27.084103229101157,49.534868574878615,0
79,40.43,8.67,1023.1,179.8,0.94,23.85,30.31,1,19.2,22.4,29.4,1
82,59.78,5.94,954.5,75.6,0.54,28.9,45.9,2,20.4,12.1,57.2,0
41,74.57,9.7,1486.6,98.3,1.83,41.62,62.12,0,4.6,21.8,55.1,1
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
172,76.09,4.11,896.5,69.1,1.97,40.05,65.16,1,17.8,35.4,51.2,0
204,69.70907162824065,6.962910428502907,1391.8130137127969,72.18760795307027,1.04353740829897,30.59093781272969,44.56056796019945,0,24.173825025414516,33.73676496371573,60.454984161631494,0
6,35.23,4.16,889.2,81.0,2.37,18.97,28.36,0,15.7,22.1,56.1,1
154,118.71,3.96,1376.7,70.9,1.34,62.17,88.56,2,17.3,23.0,36.9,0
9,93.73,4.55,591.3,153.6,0.73,46.67,84.28,2,24.0,25.8,58.2,0
33,115.4,6.7,601.1,129.8,0.85,48.94,70.32,1,9.1,14.5,64.8,1
35,102.76,8.2,1201.0,117.1,1.34,55.41,73.02,0,25.5,35.9,77.0,0
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
5,44.04,3.56,1395.5,119.1,1.97,23.42,36.6,0,24.7,33.8,56.0,0
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
145,33.32,7.5,858.2,184.9,0.52,19.18,24.25,1,6.4,22.4,29.7,1
214,32.47595498593304,7.125486314542542,817.357978991011,57.691745573769566,2.3740549144368557,14.43667929180313,23.61059692014785,1,6.754221901638694,24.862385954521177,30.021285939713856,0
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
28,83.32,9.3,850.9,55.5,1.98,38.65,74.59,2,10.8,21.1,58.3,0
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
80,107.68,9.29,1129.4,172.6,0.96,60.01,84.58,2,8.1,26.5,71.2,1
173,50.38,7.94,1122.1,109.6,0.93,22.77,37.67,2,28.1,35.2,46.9,0
151,51.56,9.07,1352.2,191.0,1.83,29.26,39.89,1,28.7,12.8,53.2,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
25,100.67,5.09,1049.5,105.3,2.34,49.82,79.69,1,23.8,16.0,64.0,0
126,103.62,7.1,914.8,71.0,1.04,43.25,67.83,1,7.2,29.1,25.9,0
114,87.01,8.93,545.2,102.3,1.6,45.12,64.01,1,7.7,14.9,33.6,1
125,68.44,8.3,968.7,176.3,0.54,34.92,47.98,0,10.4,26.3,33.0,1
225,89.48374327409333,8.168850758582828,650.0889838149557,151.33245766979127,0.9664012479009256,37.7073551450699,73.2940272511428,0,23.172894435115225,26.028632375920846,32.24900674619853,0
27,76.28,6.06,1387.7,162.1,1.19,43.4,52.04,0,5.2,11.3,30.4,1
130,67.57,5.81,1312.9,74.6,0.78,36.8,51.8,0,28.3,26.7,37.4,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
165,105.18,6.01,1089.9,135.5,1.21,59.28,67.26,0,3.7,32.3,41.4,1
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
77,36.66,7.72,1053.9,109.7,1.82,19.65,32.85,1,20.1,33.5,70.7,0
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
89,72.5,7.34,1390.3,78.1,0.99,32.36,45.21,1,29.9,39.3,63.9,0
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
20,85.07,7.77,1291.6,77.7,2.11,45.89,75.31,1,3.4,15.7,34.2,1
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
183,108.96,9.2,828.8,101.9,0.65,63.89,73.81,0,5.8,13.7,41.8,1
102,58.29,7.01,809.5,100.5,0.86,33.62,35.88,0,9.0,24.6,40.3,1
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
71,47.88,8.77,1469.9,184.5,1.04,21.39,41.08,2,12.0,25.3,36.5,1
178,114.31,8.79,992.1,158.0,1.49,63.12,80.91,2,0.5,30.4,73.8,1
19,56.21,9.02,1252.4,162.2,1.17,22.87,38.33,0,15.8,30.4,64.1,1
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
223,40.80246080251083,7.863569932632538,791.5250523578612,81.52569574125907,1.0977853248229017,18.25011131860145,29.338433331367096,1,23.437987018881344,31.01308277193782,44.936725721949216,0
213,50.733776514133645,7.947428378249525,1121.590625491461,109.38378113309417,0.9321223937855787,22.921883805280473,37.83488346721714,1,28.027042713620734,35.05541192335746,47.04060858829458,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
70,99.5,8.76,512.2,76.0,1.25,45.7,80.45,2,17.9,11.1,22.2,1
136,76.69,9.06,1349.6,108.9,0.54,43.73,50.6,0,11.7,26.2,49.8,1
108,50.59,8.67,1449.8,88.2,1.02,27.28,35.51,0,0.6,13.3,63.2,1
128,30.63,6.23,556.4,80.2,1.77,14.54,24.43,2,24.8,39.4,47.6,0
156,90.49,3.67,634.0,143.0,1.54,39.07,78.75,1,9.4,26.7,67.9,1
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
199,100.19,8.4,540.9,188.4,1.39,42.68,81.36,2,7.0,31.7,78.8,1
55,112.97,7.12,992.6,69.1,0.88,53.11,82.37,1,8.2,21.6,57.9,0
195,61.43,9.55,974.0,180.8,0.68,35.28,52.13,1,20.7,21.6,27.3,0
34,116.91,4.77,584.1,66.1,1.5,48.56,93.0,1,22.0,13.8,64.4,0
122,58.62,7.79,1469.9,60.0,2.29,33.56,50.5,2,6.8,19.5,45.7,0
130,67.57,5.81,1312.9,74.6,0.78,36.8,51.8,0,28.3,26.7,37.4,0
103,75.77,7.64,1313.8,70.2,1.67,44.37,57.77,0,29.4,37.6,38.5,0
6,35.23,4.16,889.2,81.0,2.37,18.97,28.36,0,15.7,22.1,56.1,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
0,63.71,7.67,603.1,75.3,1.91,27.84,52.72,1,17.4,16.6,26.2,1
218,96.53456497688406,6.665657478112506,865.4632751352613,155.4127230907994,1.1384877033806513,42.07499338754645,73.99038145588158,0,25.57674864412899,36.853335314949184,50.24488297865408,0
207,50.07753055511682,7.449217655544451,1124.762699360684,174.49814614845823,2.025821284890389,27.572178323323886,36.51914350148278,1,25.817167238424485,15.740674840171051,29.808027463749713,0
229,51.87804718641031,7.119493416480415,1121.3543139681121,171.34909442706015,1.9220878164208048,28.774375127551743,36.06345719356282,1,25.002118557592038,14.888578492028039,28.455787606914065,0
198,109.84,8.38,692.3,154.5,2.4,60.4,86.24,2,6.9,25.3,79.8,1
171,31.49,3.62,1283.7,177.0,2.37,18.78,20.6,1,3.7,25.7,73.8,1
86,95.66,6.53,545.4,135.7,1.81,50.0,59.92,0,1.6,37.0,66.3,1
40,40.98,9.61,584.8,53.0,0.53,20.81,35.27,1,12.7,35.8,62.0,0
122,58.62,7.79,1469.9,60.0,2.29,33.56,50.5,2,6.8,19.5,45.7,0
74,93.62,6.82,1027.7,111.6,0.55,55.94,69.67,1,18.5,39.7,78.5,1
41,74.57,9.7,1486.6,98.3,1.83,41.62,62.12,0,4.6,21.8,55.1,1
116,102.33,6.16,876.5,174.6,1.09,42.8,77.56,1,25.9,37.8,52.6,0
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
177,64.81,3.65,1426.6,158.3,0.6,27.31,48.9,2,0.0,32.8,41.8,1
62,104.59,4.41,1246.0,140.9,1.55,57.91,72.49,0,10.2,39.6,33.5,1
227,86.1016633110989,6.968929255664932,626.7064460615996,95.93066425217226,0.8964657076119261,43.54806618152011,64.7556345394567,0,26.89937650203502,34.826923264382394,33.230561148168476,0
164,38.13,9.62,850.6,55.0,1.08,16.48,31.26,1,20.0,19.3,25.6,0
232,78.77100228162908,6.944413055938794,1205.2555163199236,82.48432725269213,1.2147434079639319,36.85403353058761,69.66749579637079,1,23.854532853402553,27.10393386608375,54.873080104728466,0
186,103.55,5.33,575.9,137.5,1.88,55.67,86.16,2,22.6,33.4,38.8,0
126,103.62,7.1,914.8,71.0,1.04,43.25,67.83,1,7.2,29.1,25.9,0
208,75.81649574750872,4.140687478973578,897.4726086232063,69.20899924225587,1.9460201667037071,39.863024376745685,64.83702686063873,1,17.843599696902352,35.009279639298164,51.300614685159275,0
226,101.17251792333414,7.465742683484602,1357.3221610156438,97.92779863506064,0.9382843486983512,45.811453399331235,77.58100865858609,2,24.667831538094084,25.274186090876572,20.922319294841174,0
175,45.69,5.57,1449.5,72.5,1.02,23.21,39.35,0,8.3,10.3,30.0,0
132,40.79,3.59,1496.6,149.8,2.47,16.98,27.27,0,4.9,11.6,26.7,1
47,76.81,9.78,1253.4,151.9,2.49,31.1,46.84,2,9.4,34.3,71.2,1
223,40.80246080251083,7.863569932632538,791.5250523578612,81.52569574125907,1.0977853248229017,18.25011131860145,29.338433331367096,1,23.437987018881344,31.01308277193782,44.936725721949216,0
2,95.88,4.55,1005.3,76.6,1.65,55.09,58.16,2,21.5,29.7,62.2,0
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
174,88.07,3.96,1362.4,169.6,0.56,46.4,59.37,2,26.3,35.0,53.5,0
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
98,32.29,7.55,1474.4,73.2,0.53,17.95,25.54,2,12.3,19.7,78.8,0
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
13,49.11,4.96,1073.4,62.3,2.34,20.03,41.18,0,5.6,38.9,78.9,0
190,38.38,9.94,638.8,73.0,2.1,15.87,25.75,2,5.1,10.1,27.1,0
111,44.51,4.01,918.2,139.3,1.04,19.8,38.65,0,7.3,21.3,61.0,1
60,64.98,7.5,617.5,103.4,2.05,37.35,44.23,0,21.7,36.5,20.4,0
158,51.39,9.61,1255.1,184.1,0.83,29.52,35.1,1,4.2,32.3,47.1,1
94,99.39,4.33,963.7,67.2,1.84,44.34,83.51,1,28.8,12.1,69.7,0
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
123,39.9,5.32,1342.1,161.2,2.1,22.42,26.56,0,10.3,36.4,28.5,1
23,62.97,5.89,994.4,122.7,1.3,37.42,55.61,2,15.5,35.0,68.1,1
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
150,111.74,6.77,1020.2,67.5,1.7,60.53,96.11,1,6.7,14.5,53.5,0
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
78,62.26,8.06,1469.3,195.4,0.55,27.62,40.02,0,2.1,20.6,36.1,1
78,62.26,8.06,1469.3,195.4,0.55,27.62,40.02,0,2.1,20.6,36.1,1
69,118.82,5.41,1463.2,92.8,2.39,54.35,81.69,0,19.4,13.2,22.7,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
14,46.36,8.13,1131.8,181.0,2.24,25.09,37.46,1,27.5,17.5,32.6,0
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
35,102.76,8.2,1201.0,117.1,1.34,55.41,73.02,0,25.5,35.9,77.0,0
7,107.96,7.81,510.8,104.6,2.35,61.52,79.22,0,3.7,29.6,21.4,1
78,62.26,8.06,1469.3,195.4,0.55,27.62,40.02,0,2.1,20.6,36.1,1
130,67.57,5.81,1312.9,74.6,0.78,36.8,51.8,0,28.3,26.7,37.4,0
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
46,58.05,6.28,1486.0,139.0,0.67,25.92,37.12,2,5.4,38.3,23.4,1
204,69.70907162824065,6.962910428502907,1391.8130137127969,72.18760795307027,1.04353740829897,30.59093781272969,44.56056796019945,0,24.173825025414516,33.73676496371573,60.454984161631494,0
104,111.68,8.22,1184.7,59.5,1.34,66.89,90.76,0,14.2,25.6,76.8,0
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
215,46.48973928275433,5.236954780256937,1183.2728622270934,127.36520301969507,1.618477390128469,22.398688077602607,35.04416253429744,1,22.95380652467883,18.736104286898268,43.277952979345145,0
231,56.02330798978649,6.575498665156102,1163.877324819912,122.90809943860098,1.966010272751848,28.26169673035939,45.27583151459284,2,22.62514896513251,17.76470516588353,30.64390385031653,0
95,74.44,6.89,853.4,141.6,0.91,32.4,49.13,1,19.0,38.8,67.3,1
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
159,95.54,7.24,1120.3,168.3,1.98,38.77,74.3,0,26.9,36.4,43.8,0
221,79.56897864408697,4.854202606929555,584.0849381689784,144.3569207894481,1.3540053475478064,38.9479338240959,70.65328322292478,1,22.47898696535222,22.484971591152277,48.05991310234815,0
115,108.43,8.02,526.4,189.4,1.37,55.95,85.99,2,23.6,18.2,44.2,0
12,104.92,7.74,1450.6,144.2,0.75,61.78,68.1,2,23.8,21.6,64.8,0
0,63.71,7.67,603.1,75.3,1.91,27.84,52.72,1,17.4,16.6,26.2,1
33,115.4,6.7,601.1,129.8,0.85,48.94,70.32,1,9.1,14.5,64.8,1
189,51.77,8.74,651.9,192.1,2.14,28.04,38.11,1,12.9,29.9,71.4,1
78,62.26,8.06,1469.3,195.4,0.55,27.62,40.02,0,2.1,20.6,36.1,1
235,69.53821522927869,6.832728647789929,1179.690930521407,123.1363575656083,1.9363630366022653,36.41365546823029,53.878201069059,1,22.66363921615996,20.336379288672592,41.07276340469281,0
77,36.66,7.72,1053.9,109.7,1.82,19.65,32.85,1,20.1,33.5,70.7,0
120,102.67,7.07,1094.1,190.8,2.24,59.32,69.21,0,1.9,39.8,33.6,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
97,68.48,4.9,577.7,137.2,2.29,29.95,43.24,1,5.1,36.9,49.7,1
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
198,109.84,8.38,692.3,154.5,2.4,60.4,86.24,2,6.9,25.3,79.8,1
220,92.32547886128395,7.753527227658071,585.9805788415799,133.5090441600775,0.9600418887047251,50.16275799554837,68.04066736045522,2,24.28326351882546,28.107321022969145,38.11895468245342,0
158,51.39,9.61,1255.1,184.1,0.83,29.52,35.1,1,4.2,32.3,47.1,1
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
152,43.04,7.78,1051.9,144.2,0.85,23.22,31.49,1,17.2,27.3,25.6,1
37,38.79,3.66,1321.9,86.4,1.22,21.14,28.78,2,24.3,29.6,53.9,0
13,49.11,4.96,1073.4,62.3,2.34,20.03,41.18,0,5.6,38.9,78.9,0
135,59.09,3.76,1444.8,181.6,1.04,24.54,46.98,2,17.0,18.1,67.6,1
90,40.76,3.7,955.7,98.6,1.94,23.99,29.31,0,13.4,30.0,52.9,1
53,110.53,5.56,1406.4,161.8,2.3,61.87,70.47,1,1.8,34.8,76.2,1
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
208,75.81649574750872,4.140687478973578,897.4726086232063,69.20899924225587,1.9460201667037071,39.863024376745685,64.83702686063873,1,17.843599696902352,35.009279639298164,51.300614685159275,0
100,32.83,3.84,1198.2,129.9,0.92,13.51,20.01,0,24.7,24.2,63.5,0
205,66.97696581710338,7.407581436776523,619.2124616126703,101.9412364040216,1.9539571793952097,37.64809516961298,46.4272060374209,0,22.325184398276463,36.49093935654672,21.423852710220874,0
88,109.85,5.36,1450.4,165.4,0.7,65.72,67.0,2,10.9,16.8,34.2,1
55,112.97,7.12,992.6,69.1,0.88,53.11,82.37,1,8.2,21.6,57.9,0
93,80.51,5.84,688.1,86.4,1.29,40.46,64.96,1,2.7,17.8,43.6,1
92,98.47,8.85,777.4,126.1,2.16,51.36,75.85,0,17.4,17.7,72.9,1
83,35.72,4.11,1127.6,150.3,0.71,20.57,21.54,0,6.9,22.7,53.7,1
84,57.99,7.26,1084.3,189.4,2.1,34.15,40.47,1,13.7,12.5,40.8,1
188,77.67,8.38,628.0,119.3,0.99,35.74,69.2,0,8.9,14.1,78.1,1
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
34,116.91,4.77,584.1,66.1,1.5,48.56,93.0,1,22.0,13.8,64.4,0
228,86.1493545048726,7.3855591640077325,1120.6742949931627,156.09382438963732,1.7616612539884018,35.442933394108984,66.68309688913824,0,27.149529995441824,36.15047000455817,44.444619154891384,0
15,46.51,5.04,948.4,188.1,1.54,27.21,30.99,1,12.7,14.0,69.5,1
49,46.64,9.04,583.5,124.8,1.69,18.85,36.61,1,6.2,18.4,42.6,1
121,110.65,8.14,880.9,77.2,1.47,65.41,71.69,2,3.5,30.1,70.8,1
127,107.47,7.48,773.4,169.3,1.58,51.77,89.94,1,15.3,16.6,71.7,1
112,113.67,3.66,1432.7,120.7,1.75,50.56,86.88,1,20.1,26.5,52.7,0
170,90.98,4.16,1014.0,66.6,1.83,47.62,81.1,1,23.3,26.2,31.8,0
16,57.38,5.62,793.2,59.2,1.68,25.02,35.85,1,2.6,22.6,51.2,0
79,40.43,8.67,1023.1,179.8,0.94,23.85,30.31,1,19.2,22.4,29.4,1
185,89.4,8.72,740.1,186.3,1.49,52.52,62.36,2,14.5,29.3,69.2,1
129,75.97,5.11,1364.7,74.5,1.02,34.33,56.94,0,8.4,32.4,65.0,0
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
84,57.99,7.26,1084.3,189.4,2.1,34.15,40.47,1,13.7,12.5,40.8,1
166,58.87,9.75,892.2,164.4,1.94,33.35,47.96,2,14.3,34.5,65.4,1
225,89.48374327409333,8.168850758582828,650.0889838149557,151.33245766979127,0.9664012479009256,37.7073551450699,73.2940272511428,0,23.172894435115225,26.028632375920846,32.24900674619853,0
93,80.51,5.84,688.1,86.4,1.29,40.46,64.96,1,2.7,17.8,43.6,1
133,60.39,4.25,1055.4,128.5,1.55,26.82,54.28,1,23.6,19.6,41.4,0
80,107.68,9.29,1129.4,172.6,0.96,60.01,84.58,2,8.1,26.5,71.2,1
230,58.51541360319843,7.834151742362337,1469.6588876480923,60.16596045001446,2.258999840468997,33.347382744226756,49.963290167311726,1,7.153840204747812,19.246362331109975,45.64363607358,0
216,86.1401098175507,8.2313543619775,590.6427011609943,80.90624399296092,1.97624998030479,43.532709984448445,58.138024547521695,0,23.728125541618276,37.60625029542815,35.948962485740125,0
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
68,36.71,5.84,723.6,78.0,2.22,17.29,28.63,1,7.9,34.1,37.0,1
147,75.24,3.79,1171.6,131.5,2.3,40.0,53.52,2,9.7,32.3,76.8,1
191,110.75,6.18,1140.9,137.9,1.89,57.2,68.89,1,2.2,15.4,64.4,1
15,46.51,5.04,948.4,188.1,1.54,27.21,30.99,1,12.7,14.0,69.5,1
50,117.26,5.41,1277.1,63.0,0.63,67.42,98.38,2,19.1,37.9,47.7,0
104,111.68,8.22,1184.7,59.5,1.34,66.89,90.76,0,14.2,25.6,76.8,0
164,38.13,9.62,850.6,55.0,1.08,16.48,31.26,1,20.0,19.3,25.6,0
231,56.02330798978649,6.575498665156102,1163.877324819912,122.90809943860098,1.966010272751848,28.26169673035939,45.27583151459284,2,22.62514896513251,17.76470516588353,30.64390385031653,0
200,68.33907470881434,4.979662371727148,924.0630697050134,72.18896470832047,1.2904277641694963,34.75123746188104,56.00715995657657,1,19.03558588332819,24.327249584020464,54.051352038449664,0
196,95.34,9.08,1167.6,189.8,2.33,56.7,69.53,2,18.5,22.1,63.5,1
169,83.18,3.95,848.3,173.2,1.45,38.05,55.84,2,2.4,21.3,58.6,1
184,53.21,8.28,1133.4,77.2,1.96,22.37,42.41,2,6.4,21.6,64.0,1
65,78.84,8.31,874.9,72.9,1.62,43.17,49.02,2,10.1,11.1,75.4,0
8,84.1,3.53,1405.4,125.5,1.4,37.84,57.36,0,25.8,20.6,39.3,0
106,66.93,6.86,1410.9,98.4,2.13,32.08,54.5,0,3.6,14.7,31.0,1
99,39.71,4.05,1486.2,122.2,0.67,18.66,32.24,0,12.7,13.8,28.7,1
85,59.27,3.73,1401.2,133.5,0.86,29.25,44.77,0,5.7,25.4,38.9,1
63,62.11,6.87,1083.4,85.6,1.38,30.03,45.75,1,24.6,23.3,27.9,0
213,50.733776514133645,7.947428378249525,1121.590625491461,109.38378113309417,0.9321223937855787,22.921883805280473,37.83488346721714,1,28.027042713620734,35.05541192335746,47.04060858829458,0
21,42.55,7.19,1289.6,81.4,0.51,19.55,27.46,0,0.1,28.6,42.3,1
161,86.91,7.68,713.0,96.8,1.71,37.0,57.64,1,9.5,15.8,46.5,1
182,113.22,7.59,992.6,87.8,0.71,59.61,100.86,2,16.9,25.1,22.0,1
156,90.49,3.67,634.0,143.0,1.54,39.07,78.75,1,9.4,26.7,67.9,1
165,105.18,6.01,1089.9,135.5,1.21,59.28,67.26,0,3.7,32.3,41.4,1
109,36.93,5.26,1225.7,152.2,1.26,15.91,31.19,2,22.1,28.0,45.1,0
96,77.05,8.5,1083.7,93.3,1.09,34.22,50.1,1,22.6,24.3,57.5,0
17,77.23,8.35,828.7,91.5,1.3,39.66,62.1,0,24.5,33.7,42.4,0
70,99.5,8.76,512.2,76.0,1.25,45.7,80.45,2,17.9,11.1,22.2,1
192,111.04,5.92,681.9,125.9,1.04,52.1,72.28,1,23.5,10.9,39.2,0
126,103.62,7.1,914.8,71.0,1.04,43.25,67.83,1,7.2,29.1,25.9,0
96,77.05,8.5,1083.7,93.3,1.09,34.22,50.1,1,22.6,24.3,57.5,0
0,63.71,7.67,603.1,75.3,1.91,27.84,52.72,1,17.4,16.6,26.2,1
215,46.48973928275433,5.236954780256937,1183.2728622270934,127.36520301969507,1.618477390128469,22.398688077602607,35.04416253429744,1,22.95380652467883,18.736104286898268,43.277952979345145,0
131,49.99,8.43,1499.7,172.2,2.17,24.95,40.78,2,26.2,15.4,67.2,0
3,83.88,9.34,1326.5,63.3,1.71,45.84,58.47,0,12.0,35.4,23.2,0
124,50.51,9.71,1338.3,136.2,1.35,26.82,45.09,2,11.4,17.8,59.9,1
81,86.1,5.7,1195.7,88.7,1.84,35.98,69.8,0,17.8,34.9,22.8,1
26,47.97,9.82,941.5,119.4,1.19,27.46,34.5,0,19.4,11.9,38.0,1
170,90.98,4.16,1014.0,66.6,1.83,47.62,81.1,1,23.3,26.2,31.8,0
58,34.07,7.21,556.3,146.9,1.63,16.9,21.1,1,13.3,36.7,74.6,1
31,45.35,6.77,1261.5,184.3,1.4,23.55,30.34,0,16.7,25.0,61.2,1
160,63.1,6.02,1204.1,72.8,0.67,35.66,55.13,0,24.9,18.3,25.6,0
27,76.28,6.06,1387.7,162.1,1.19,43.4,52.04,0,5.2,11.3,30.4,1
